date,tmax,tmin,tmean,n_hours,diurnal_range
2017-05-31,17.02330050998262,3.296028984917541,9.848403054696554,24,13.727271525065078
2017-06-01,19.893421766493077,3.3451972113715556,11.234814043398266,24,16.54822455512152
2017-06-02,19.82013583713109,6.14637315538198,12.673191169456217,24,13.67376268174911
2017-06-03,19.89934828016493,6.205410088433155,12.615722952948696,24,13.693938191731775
2017-06-04,19.558325873480896,3.7333777533636976,11.552926621613691,24,15.824948120117199
2017-06-05,20.281904432508668,5.017191229926254,12.075008067378306,24,15.264713202582413
2017-06-06,18.68250054253474,4.5354488796658075,11.130017979939787,24,14.147051662868932
2017-06-07,19.04602288140194,4.674469672308987,11.94311972724068,24,14.371553209092951
2017-06-08,13.979672241210949,0.9862294514974224,7.941939615320287,24,12.993442789713527
2017-06-09,17.841784667968795,-1.8863060845268933,7.79048685144496,24,19.72809075249569
2017-06-10,15.562090725368932,2.9192850748697765,8.49180778220849,24,12.642805650499156
2017-06-11,18.616477118598084,4.0778656005859375,10.748980670505107,24,14.538611518012146
