year,month,date,t2m_c_mean,t2m_c_daily_min_mean,t2m_c_daily_max_mean
2000,5,2000-05,10.053600850441455,0.14967617458768245,18.316989813910595
2000,6,2000-06,9.679395748185527,1.4364242553710938,18.37566460503473
2000,7,2000-07,8.03341045402425,-4.018098788791178,18.34486897786462
2000,8,2000-08,12.322103062838266,1.3167122734918166,24.069366455078125
2000,9,2000-09,14.501010885827327,3.74071723090276,25.742238023546008
2000,10,2000-10,17.391967949816035,8.583679538302931,27.486619398329026
2000,11,2000-11,16.40646742785424,6.191612413194491,25.60421371459961
2000,12,2000-12,18.37726700303091,12.041412353515625,26.54305250379781
2001,1,2001-01,19.38433931047632,7.032136366102463,30.210906304253513
2001,2,2001-02,18.41601961579903,10.600937228732676,26.627531348334458
2001,3,2001-03,17.646129166524474,8.43951144748263,26.86206936306428
2001,4,2001-04,15.230332695289917,8.134166124131923,23.037360466851112
2001,5,2001-05,11.870528789688933,0.3077450222439211,21.063093058268237
2001,6,2001-06,9.780222147246945,-0.509746297200536,20.53826090494789
2001,7,2001-07,8.264135283238886,-2.9219726562499773,19.16675923665366
2001,8,2001-08,12.987335774776056,1.8164955139160384,24.886239454481313
2001,9,2001-09,14.019191427348574,1.0844397650824362,27.934986707899327
2001,10,2001-10,17.474473034438233,8.620745171440944,27.86322072347002
2001,11,2001-11,16.94221352612533,8.032855902777783,25.873774041069908
2001,12,2001-12,18.315108503207227,9.897144911024327,26.470235527886302
2002,1,2002-01,19.98154359268318,13.332946183946376,28.818521457248266
2002,2,2002-02,18.60832225557357,9.727573649088583,27.94317762586809
2002,3,2002-03,18.245363279226467,7.784661356608069,26.639873250325536
2002,4,2002-04,16.599897600809754,6.457317776150205,25.85637580023871
2002,5,2002-05,12.46921828394153,0.9626010470920505,23.801589287651893
2002,6,2002-06,8.553729446787884,-1.7499406602647696,17.278610907660607
2002,7,2002-07,8.83379859103951,-3.945323689778604,23.86232859293625
2002,8,2002-08,13.413129416389438,3.4027786254882812,23.183498806423643
2002,9,2002-09,15.274540131180345,0.9597917344834741,28.667463853624156
2002,10,2002-10,18.293612319964552,3.7763519287109375,31.668434397379542
2002,11,2002-11,18.80003685609796,4.296181572808166,29.997662353515636
