year,month,pm25_mean,pm25_median,pm25_q25,pm25_q75,pm25_q10,pm25_q90,pm25_iqr,pm25_std,pm25_min,pm25_max,pm25_count
2023,7,36.054334633922224,22.731569515599404,13.997087489059368,47.40408066084001,9.447939763873592,83.8500568534073,33.40699317178064,32.61303246496435,2.393684361834403,191.6364453791175,2542.0
2023,8,30.44102978710484,20.826123048323097,14.45442943115438,36.139061521112126,11.437193858654382,62.967675518166295,21.684632089957745,25.19235383568658,4.041965429024685,172.30280491276062,2542.0
2023,9,19.22697801652685,16.102520206118243,11.16130743383792,23.82121122579406,7.991418105035564,35.33747623407634,12.65990379195614,11.84818925960552,1.8477835928010222,82.69051932074944,2460.0
2023,10,16.062411482712147,13.119795472249507,9.264500500094641,19.579703192107445,6.729475510169891,29.92359551257097,10.315202692012804,10.132818762642696,2.26891039289967,77.55932074360317,2542.0
2023,11,18.351096701218406,15.024371968763717,11.096153107459372,23.337579424520527,8.473591250890422,33.04162241590802,12.241426317061155,10.483678918643939,2.4670170351015486,74.40487337362356,2460.0
2023,12,14.812636782294419,12.148015926527478,8.973849885407503,17.879574265577958,6.736750313152129,27.161383187035426,8.905724380170454,9.047420423313852,1.2900648327374142,65.44217256987395,2542.0
2024,1,23.69590837102482,19.634678771751624,12.687842110281622,32.164852115101894,9.364513342546843,44.313622638014756,19.477010004820272,14.090905341967792,1.4302997675130769,80.56456124450051,2542.0
2024,2,20.651357543471313,16.710544059606036,11.737709249004524,26.2884172208544,8.716197186231511,37.45799475041168,14.550707971849874,12.59356680061571,3.784929258898728,87.22316380271877,1804.0
2024,3,20.201106695985732,15.821699506091136,10.368107039582242,26.520699414334103,7.632739329466177,40.9109389920559,16.152592374751862,13.41048896703665,2.839954493794039,74.86346476071049,2542.0
2024,4,22.70938670183828,16.763023857890857,10.723268051293644,31.448167625569567,6.11846306952657,47.7993495451301,20.724899574275923,16.746608448107352,1.0487650747847965,88.18359731321834,2460.0
2024,5,40.05136549783013,31.518183618572948,19.4373455109087,56.9381910509037,13.826800682181783,78.58884316647163,37.500845539995,25.920231501785114,5.942752068222035,158.16112863831222,2542.0
2024,6,42.96608738453342,26.795721197458988,15.884439097391123,63.52968817679994,10.441810172068244,96.86540067832537,47.64524907940881,36.4222654681304,3.416347649221052,211.64191821299028,2460.0
2024,7,33.883498588249765,23.4228743067888,15.383045948169638,44.21530519493899,10.549002382731487,74.98546210626957,28.832259246769354,26.930326744450003,3.2774210012576077,153.86592622235185,2542.0
2024,8,25.587299073313154,18.38381802343747,13.030364565125296,32.54279867803689,9.314221838252479,53.51507610384943,19.512434112911592,18.59513402466436,3.1652689358452335,114.12430467316881,2542.0
2024,9,17.32181276617022,13.87318970813567,9.59780011022815,20.497253672147053,6.988676570784946,30.127455374895348,10.899453561918904,12.862538553326402,1.9576895660122773,113.34043392707827,2460.0
2024,10,16.356658605139916,13.725492298277686,10.42453612321026,19.290650410397348,7.612870334128274,28.755265191193764,8.866114287187088,9.617638161799773,2.354454631259273,68.99752946765147,2542.0
2024,11,19.018902326798862,14.289105898512844,10.105005943117362,23.66879536808142,7.36026479764007,37.6731684070819,13.563789424964057,13.556740839962346,3.2417322159972173,95.50799973112589,2440.0
2024,12,16.66259082851817,14.253652036444464,10.716757259388032,20.411767387429336,8.288195019190425,27.7093914036186,9.695010128041304,8.88466634065027,2.395904585839048,80.93885384141686,2460.0
